customer_id,customer_name,gender,age,city,state,country,join_date,customer_segment,join_month,join_year
CUST00827,Yochana Sani,Male,26.0,Noida,Uttar Pradesh,India,2024-03-03,Small Business,2024-03,2024
CUST09606,Siya Basak,Male,50.0,Amritsar,Punjab,India,2024-06-22,Home Office,2024-06,2024
CUST04483,Yauvani Sura,Female,45.0,Chennai,Tamil Nadu,India,2021-09-07,Small Business,2021-09,2021
CUST07473,Gunbir Chacko,Female,20.0,Kanpur,Uttar Pradesh,India,2021-08-28,Corporate,2021-08,2021
CUST03683,Praneel Mukhopadhyay,Female,59.0,Ahmedabad,Gujarat,India,2022-12-12,Small Business,2022-12,2022
CUST05928,Varsha Trivedi,Male,59.0,Amritsar,Punjab,India,2025-04-23,Small Business,2025-04,2025
CUST08423,Rayaan Chakrabarti,Female,29.0,Bangalore,Karnataka,India,2022-05-03,Home Office,2022-05,2022
CUST02054,Chandresh Malhotra,Female,24.0,Jaipur,Rajasthan,India,2020-10-15,Consumer,2020-10,2020
CUST00072,Udant Chaudhari,Female,26.0,Kolkata,West Bengal,India,2024-07-24,Consumer,2024-07,2024
CUST08880,Megha Bains,Male,54.0,New Delhi,Delhi,India,2024-06-15,Consumer,2024-06,2024
CUST07076,Adya Bala,Male,46.0,New Delhi,Delhi,India,2023-05-03,Consumer,2023-05,2023
CUST06330,Vrinda Prabhakar,Female,67.0,Kolkata,West Bengal,India,2023-12-25,Corporate,2023-12,2023
CUST08208,Falguni Rana,Male,67.0,Mumbai,Maharashtra,India,2025-10-05,Home Office,2025-10,2025
CUST01667,Nikita Chandran,Female,49.0,Nagpur,Maharashtra,India,2021-03-11,Home Office,2021-03,2021
CUST09342,Widisha Sahni,Female,30.0,New Delhi,Delhi,India,2021-06-02,Consumer,2021-06,2021
CUST07418,Aadi Bath,Male,33.0,Kanpur,Uttar Pradesh,India,2025-11-11,Consumer,2025-11,2025
CUST05415,Wishi Sodhi,Male,18.0,Faridabad,Haryana,India,2025-12-11,Consumer,2025-12,2025
CUST01446,Lohit Bassi,Female,60.0,Kanpur,Uttar Pradesh,India,2020-12-18,Corporate,2020-12,2020
CUST05275,Harini Virk,Female,44.0,New Delhi,Delhi,India,2023-11-10,Small Business,2023-11,2023
CUST05668,Dayamai Bhatia,Female,58.0,Pune,Maharashtra,India,2020-10-07,Corporate,2020-10,2020
CUST01696,Ishita Arya,Female,57.0,Surat,Gujarat,India,2025-04-04,Home Office,2025-04,2025
CUST02893,Harsh Rout,Female,62.0,Mysore,Karnataka,India,2025-09-11,Corporate,2025-09,2025
CUST01575,Wahab Dar,Male,58.0,Gurgaon,Haryana,India,2025-10-20,Consumer,2025-10,2025
CUST03204,Fitan Parmar,Female,29.0,New Delhi,Delhi,India,2025-05-09,Consumer,2025-05,2025
CUST04406,Gagan Lad,Female,62.0,Faridabad,Haryana,India,2021-11-12,Corporate,2021-11,2021
CUST01631,Frado Das,Female,61.0,Mysore,Karnataka,India,2025-07-17,Corporate,2025-07,2025
CUST07536,Panini Kaul,Female,69.0,Chennai,Tamil Nadu,India,2024-10-17,Small Business,2024-10,2024
CUST01882,Dalbir Ahluwalia,Female,27.0,Amritsar,Punjab,India,2023-01-14,Corporate,2023-01,2023
CUST05075,Widisha Soni,Female,32.0,Bangalore,Karnataka,India,2023-07-26,Consumer,2023-07,2023
CUST08859,Samar Pandit,Male,62.0,Surat,Gujarat,India,2025-08-01,Home Office,2025-08,2025
CUST05816,Yashoda Chadha,Female,37.0,Coimbatore,Tamil Nadu,India,2025-11-03,Consumer,2025-11,2025
CUST00849,Harita Dixit,Female,31.0,Kolkata,West Bengal,India,2023-12-03,Small Business,2023-12,2023
CUST06051,Gopal Vohra,Female,23.0,Kolkata,West Bengal,India,2021-09-09,Corporate,2021-09,2021
CUST06244,Vrinda Dewan,Female,56.0,Amritsar,Punjab,India,2021-08-21,Home Office,2021-08,2021
CUST05921,Ishani Lad,Female,50.0,Kolkata,West Bengal,India,2024-12-28,Home Office,2024-12,2024
CUST02878,Gautam Raj,Female,47.0,Ahmedabad,Gujarat,India,2024-11-08,Small Business,2024-11,2024
CUST00187,Kamala Shere,Female,40.0,Mysore,Karnataka,India,2025-03-23,Home Office,2025-03,2025
CUST03780,Vritti Kara,Male,47.0,Kolkata,West Bengal,India,2021-08-08,Home Office,2021-08,2021
CUST01831,Adweta Nazareth,Male,65.0,Kanpur,Uttar Pradesh,India,2022-08-16,Small Business,2022-08,2022
CUST02960,Veer Ram,Male,42.0,New Delhi,Delhi,India,2023-01-20,Corporate,2023-01,2023
CUST09279,Pushti Dar,Female,39.0,Noida,Uttar Pradesh,India,2023-12-02,Small Business,2023-12,2023
CUST06435,Jeevika Tata,Female,69.0,Surat,Gujarat,India,2021-03-09,Small Business,2021-03,2021
CUST01235,Chakradev Tara,Female,65.0,Amritsar,Punjab,India,2025-09-16,Corporate,2025-09,2025
CUST07566,Laksh Sodhi,Male,67.0,Jaipur,Rajasthan,India,2026-07-04,Corporate,2026-07,2026
CUST03916,Ishwar Ramachandran,Male,63.0,Amritsar,Punjab,India,2021-09-10,Corporate,2021-09,2021
CUST00447,Lakshit Barad,Male,22.0,Nagpur,Maharashtra,India,2026-01-12,Small Business,2026-01,2026
CUST00845,Nitesh Sant,Female,49.0,Ahmedabad,Gujarat,India,2025-06-02,Home Office,2025-06,2025
CUST05823,George Dutt,Female,70.0,Jaipur,Rajasthan,India,2023-02-22,Corporate,2023-02,2023
CUST09324,Gautam Goel,Female,26.0,Pune,Maharashtra,India,2024-05-23,Small Business,2024-05,2024
CUST02441,Chandran Madan,Male,42.0,Pune,Maharashtra,India,2024-09-30,Corporate,2024-09,2024
CUST03104,Neel Bhargava,Female,27.0,Surat,Gujarat,India,2023-05-03,Home Office,2023-05,2023
CUST08623,Vedant Nayak,Male,32.0,Ahmedabad,Gujarat,India,2024-10-04,Corporate,2024-10,2024
CUST06850,Advik Pandit,Male,24.0,Ludhiana,Punjab,India,2024-10-14,Consumer,2024-10,2024
CUST05699,Dalbir Mammen,Female,24.0,Coimbatore,Tamil Nadu,India,2022-04-25,Small Business,2022-04,2022
CUST01295,Viraj Shankar,Male,68.0,New Delhi,Delhi,India,2023-04-15,Consumer,2023-04,2023
CUST05124,Isha Bhatnagar,Female,49.0,Lucknow,Uttar Pradesh,India,2020-07-11,Small Business,2020-07,2020
CUST09054,Gaurangi Dutt,Female,65.0,Faridabad,Haryana,India,2021-12-24,Corporate,2021-12,2021
CUST05068,Viraj Chad,Female,40.0,Kanpur,Uttar Pradesh,India,2023-02-11,Small Business,2023-02,2023
CUST03443,Siddharth Sachar,Male,69.0,Faridabad,Haryana,India,2025-05-23,Home Office,2025-05,2025
CUST08487,Idika Krishna,Female,28.0,Ludhiana,Punjab,India,2023-04-14,Consumer,2023-04,2023
CUST07336,Vasudha Malhotra,Female,26.0,Chennai,Tamil Nadu,India,2032-01-01,Corporate,2032-01,2032
CUST06160,Naveen Borde,Female,25.0,Chennai,Tamil Nadu,India,2020-09-24,Small Business,2020-09,2020
CUST00777,Yachana Sant,Male,60.0,Gurgaon,Haryana,India,2024-05-10,Consumer,2024-05,2024
CUST09756,Hardik Bahl,Female,26.0,Jaipur,Rajasthan,India,2025-04-20,Consumer,2025-04,2025
CUST02154,Daniel Narang,Female,33.0,Jaipur,Rajasthan,India,2024-02-29,Consumer,2024-02,2024
CUST04921,Amol Pal,Female,55.0,Jaipur,Rajasthan,India,2024-03-03,Corporate,2024-03,2024
CUST05408,Brinda Mallick,Male,38.0,Kolkata,West Bengal,India,2022-10-07,Corporate,2022-10,2022
CUST09532,Aishani Shankar,Male,20.0,Kolkata,West Bengal,India,2025-10-19,Small Business,2025-10,2025
CUST07167,Viraj Sane,Female,24.0,New Delhi,Delhi,India,2021-11-23,Home Office,2021-11,2021
CUST08468,Raghav Trivedi,Male,58.0,Bangalore,Karnataka,India,2022-01-08,Consumer,2022-01,2022
CUST03184,Mohammed Rastogi,Female,68.0,Kanpur,Uttar Pradesh,India,2021-01-19,Consumer,2021-01,2021
CUST06851,Unni Misra,Female,69.0,Mumbai,Maharashtra,India,2025-01-09,Home Office,2025-01,2025
CUST03200,Aradhana Buch,Male,57.0,Coimbatore,Tamil Nadu,India,2021-09-17,Corporate,2021-09,2021
CUST07088,Turvi Iyengar,Male,66.0,Ludhiana,Punjab,India,2024-01-20,Corporate,2024-01,2024
CUST01290,Girish Singh,Male,47.0,Surat,Gujarat,India,2022-08-29,Corporate,2022-08,2022
CUST04582,Tanmayi Khanna,Female,61.0,Kolkata,West Bengal,India,2022-08-20,Small Business,2022-08,2022
CUST06248,Victor Pai,Female,23.0,Coimbatore,Tamil Nadu,India,2025-08-17,Corporate,2025-08,2025
CUST08973,Nimrat Kunda,Female,21.0,Jaipur,Rajasthan,India,2023-09-21,Corporate,2023-09,2023
CUST07211,Owen Gole,Female,29.0,New Delhi,Delhi,India,2024-06-15,Small Business,2024-06,2024
CUST06835,Oliver Bora,Male,70.0,Bangalore,Karnataka,India,2021-03-09,Consumer,2021-03,2021
CUST04107,Balendra Grover,Male,32.0,New Delhi,Delhi,India,2022-12-12,Consumer,2022-12,2022
CUST04127,Aadi Parsa,Female,36.0,Coimbatore,Tamil Nadu,India,2020-08-31,Corporate,2020-08,2020
CUST08248,Suhani Sarraf,Male,27.0,New Delhi,Delhi,India,2020-11-05,Small Business,2020-11,2020
CUST03967,Thomas Pandey,Female,56.0,Amritsar,Punjab,India,2021-08-27,Consumer,2021-08,2021
CUST01880,Luke Bawa,Female,66.0,Mumbai,Maharashtra,India,2024-06-04,Consumer,2024-06,2024
CUST08533,Qadim Doshi,Female,26.0,Jaipur,Rajasthan,India,2020-07-09,Corporate,2020-07,2020
CUST09337,Yauvani Balasubramanian,Female,63.0,New Delhi,Delhi,India,2023-07-26,Corporate,2023-07,2023
CUST01950,Hema Edwin,Male,25.0,New Delhi,Delhi,India,2025-09-28,Corporate,2025-09,2025
CUST03588,Ansh Bera,Female,27.0,Bangalore,Karnataka,India,2023-08-16,Consumer,2023-08,2023
CUST07435,Meera Chaudhary,Female,52.0,Amritsar,Punjab,India,2025-07-23,Consumer,2025-07,2025
CUST03866,Sachi Ghosh,Male,70.0,New Delhi,Delhi,India,2025-08-16,Small Business,2025-08,2025
CUST07933,Meera Parekh,Female,44.0,Gurgaon,Haryana,India,2025-09-06,Corporate,2025-09,2025
CUST04132,Yauvani Banerjee,Male,69.0,Jaipur,Rajasthan,India,2026-04-29,Consumer,2026-04,2026
CUST01037,Bimala Tata,Male,20.0,New Delhi,Delhi,India,2022-09-21,Corporate,2022-09,2022
CUST00637,Timothy Mannan,Female,23.0,New Delhi,Delhi,India,2025-03-20,Consumer,2025-03,2025
CUST08716,Wyatt Nori,Female,46.0,Gurgaon,Haryana,India,2026-01-18,Corporate,2026-01,2026
CUST04135,Arjun Pillai,Male,32.0,Kolkata,West Bengal,India,2025-06-08,Home Office,2025-06,2025
CUST01084,Charvi Mand,Female,28.0,Jaipur,Rajasthan,India,2026-05-19,Consumer,2026-05,2026
CUST00862,Benjamin Tara,Male,52.0,New Delhi,Delhi,India,2024-10-18,Consumer,2024-10,2024
CUST00904,Faraj Nazareth,Female,19.0,Ahmedabad,Gujarat,India,2024-03-06,Corporate,2024-03,2024
CUST00192,Bina Gole,Male,46.0,Faridabad,Haryana,India,2024-11-29,Consumer,2024-11,2024
CUST00110,Abhiram Wagle,Female,48.0,Ahmedabad,Gujarat,India,2020-12-14,Consumer,2020-12,2020
CUST04456,Max Rege,Female,30.0,Chennai,Tamil Nadu,India,2020-07-15,Small Business,2020-07,2020
CUST01943,Ladli Subramaniam,Female,40.0,Kolkata,West Bengal,India,2021-09-29,Consumer,2021-09,2021
CUST09511,Charita Viswanathan,Male,51.0,Kolkata,West Bengal,India,2023-08-15,Home Office,2023-08,2023
CUST04332,Anvi Cherian,Female,39.0,Kolkata,West Bengal,India,2020-11-14,Consumer,2020-11,2020
CUST08579,Baljiwan Banik,Male,31.0,Mysore,Karnataka,India,2021-06-04,Home Office,2021-06,2021
CUST02041,Rishi Dua,Female,27.0,New Delhi,Delhi,India,2023-01-31,Consumer,2023-01,2023
CUST07394,Yashasvi Kala,Male,51.0,Ludhiana,Punjab,India,2024-03-14,Home Office,2024-03,2024
CUST07845,Rayaan Hegde,Male,34.0,Gurgaon,Haryana,India,2021-03-25,Small Business,2021-03,2021
CUST04660,Madhavi Pingle,Female,21.0,Kolkata,West Bengal,India,2025-06-16,Corporate,2025-06,2025
CUST08766,Manan Chhabra,Female,49.0,New Delhi,Delhi,India,2025-01-25,Small Business,2025-01,2025
CUST02776,Charles Dewan,Male,23.0,Jaipur,Rajasthan,India,2021-01-11,Consumer,2021-01,2021
CUST04146,Gayathri Rajagopal,Male,35.0,Chennai,Tamil Nadu,India,2021-03-29,Home Office,2021-03,2021
CUST02324,Urvashi Soman,Female,20.0,Gurgaon,Haryana,India,2022-07-02,Home Office,2022-07,2022
CUST00763,Kavya Bhavsar,Male,38.0,Amritsar,Punjab,India,2024-06-13,Consumer,2024-06,2024
CUST02618,Ryan Khosla,Female,18.0,Mysore,Karnataka,India,2022-10-12,Consumer,2022-10,2022
CUST02412,Vamakshi Kale,Male,56.0,Surat,Gujarat,India,2021-02-06,Consumer,2021-02,2021
CUST01095,Jagvi Bala,Male,23.0,Kolkata,West Bengal,India,2022-01-17,Small Business,2022-01,2022
CUST06228,Yashawini Ramanathan,Female,58.0,Mysore,Karnataka,India,2020-07-13,Consumer,2020-07,2020
CUST07110,Sanya Bahri,Female,60.0,Surat,Gujarat,India,2022-01-10,Small Business,2022-01,2022
CUST05636,Ekantika Chand,Female,28.0,Ahmedabad,Gujarat,India,2026-04-04,Corporate,2026-04,2026
CUST03136,Banjeet Pal,Female,41.0,Kolkata,West Bengal,India,2024-03-20,Home Office,2024-03,2024
CUST05736,Yashvi Murthy,Female,27.0,New Delhi,Delhi,India,2022-09-15,Small Business,2022-09,2022
CUST05041,Banjeet Malhotra,Male,43.0,Kolkata,West Bengal,India,2025-08-12,Corporate,2025-08,2025
CUST03806,Advika Bobal,Female,24.0,Ludhiana,Punjab,India,2021-11-25,Home Office,2021-11,2021
CUST00885,Divya Jani,Male,70.0,Mumbai,Maharashtra,India,2022-08-21,Small Business,2022-08,2022
CUST02655,Hritik Pandey,Male,38.0,Noida,Uttar Pradesh,India,2021-06-19,Small Business,2021-06,2021
CUST05358,Dipta Desai,Female,53.0,Noida,Uttar Pradesh,India,2020-09-09,Consumer,2020-09,2020
CUST06243,Yoshita Balay,Female,26.0,Noida,Uttar Pradesh,India,2023-12-18,Corporate,2023-12,2023
CUST08002,Yashvi Manda,Female,41.0,New Delhi,Delhi,India,2024-12-15,Corporate,2024-12,2024
CUST07690,Chasmum Sibal,Female,65.0,Pune,Maharashtra,India,2024-02-12,Small Business,2024-02,2024
CUST05730,Vrinda Balasubramanian,Female,37.0,Jaipur,Rajasthan,India,2022-08-25,Consumer,2022-08,2022
CUST07069,Dominic Andra,Male,19.0,Faridabad,Haryana,India,2021-04-28,Corporate,2021-04,2021
CUST05193,Aryan Kanda,Female,61.0,Ludhiana,Punjab,India,2023-07-15,Corporate,2023-07,2023
CUST09726,Bhavini Shroff,Female,39.0,Noida,Uttar Pradesh,India,2024-02-01,Corporate,2024-02,2024
CUST02203,Janani Sengupta,Female,58.0,Bangalore,Karnataka,India,2021-11-03,Home Office,2021-11,2021
CUST06162,Vyanjana Mukherjee,Male,18.0,Coimbatore,Tamil Nadu,India,2020-12-30,Consumer,2020-12,2020
CUST06418,Chakrika Bakshi,Male,69.0,New Delhi,Delhi,India,2022-12-24,Small Business,2022-12,2022
CUST01263,Sachi Balan,Female,59.0,Pune,Maharashtra,India,2026-04-13,Corporate,2026-04,2026
CUST05390,Widisha Rai,Male,43.0,Mysore,Karnataka,India,2024-06-05,Corporate,2024-06,2024
CUST00976,Charita Nazareth,Female,67.0,Kolkata,West Bengal,India,2021-03-22,Small Business,2021-03,2021
CUST05883,Sanya Talwar,Female,45.0,Jaipur,Rajasthan,India,2020-11-25,Consumer,2020-11,2020
CUST04926,Turvi Kohli,Female,33.0,Ludhiana,Punjab,India,2025-12-13,Consumer,2025-12,2025
CUST00942,Ekanta Sarin,Female,39.0,Gurgaon,Haryana,India,2026-02-27,Consumer,2026-02,2026
CUST04724,Indali Sengupta,Male,50.0,New Delhi,Delhi,India,2026-06-01,Home Office,2026-06,2026
CUST02388,Rudra Chhabra,Male,64.0,Kolkata,West Bengal,India,2026-04-08,Consumer,2026-04,2026
CUST09768,Oeshi Pau,Male,57.0,Mysore,Karnataka,India,2026-06-01,Corporate,2026-06,2026
CUST05022,Faris Patla,Female,19.0,Chennai,Tamil Nadu,India,2021-09-07,Home Office,2021-09,2021
CUST04392,Theodore Dora,Male,18.0,Amritsar,Punjab,India,2022-02-18,Home Office,2022-02,2022
CUST05149,Manan Ratti,Female,31.0,Coimbatore,Tamil Nadu,India,2022-01-28,Corporate,2022-01,2022
CUST03222,Michael Kannan,Female,28.0,Ludhiana,Punjab,India,2022-11-22,Small Business,2022-11,2022
CUST03883,Gaurang Borah,Male,42.0,Mysore,Karnataka,India,2025-09-20,Home Office,2025-09,2025
CUST09478,Abdul Mani,Female,43.0,Kanpur,Uttar Pradesh,India,2022-03-27,Corporate,2022-03,2022
CUST06683,Joshua Ghosh,Male,62.0,Kanpur,Uttar Pradesh,India,2022-01-30,Small Business,2022-01,2022
CUST05970,Vinaya Mane,Female,64.0,Ahmedabad,Gujarat,India,2021-10-07,Small Business,2021-10,2021
CUST02790,Unnati Chadha,Male,69.0,Faridabad,Haryana,India,2025-05-10,Corporate,2025-05,2025
CUST00945,Aadi Pau,Male,48.0,Amritsar,Punjab,India,2025-12-28,Consumer,2025-12,2025
CUST09581,Amaira Maharaj,Male,20.0,Surat,Gujarat,India,2025-12-26,Consumer,2025-12,2025
CUST01858,Kashvi Deo,Male,45.0,Bangalore,Karnataka,India,2024-02-01,Consumer,2024-02,2024
CUST08707,Hemal Oak,Female,20.0,Coimbatore,Tamil Nadu,India,2022-08-15,Consumer,2022-08,2022
CUST04109,Teerth Atwal,Male,33.0,Coimbatore,Tamil Nadu,India,2024-10-11,Corporate,2024-10,2024
CUST05214,Anika Sachdeva,Male,68.0,Ludhiana,Punjab,India,2020-08-28,Small Business,2020-08,2020
CUST08551,Nakul Vasa,Female,43.0,Amritsar,Punjab,India,2023-07-29,Corporate,2023-07,2023
CUST03256,Vivaan Butala,Male,28.0,Ahmedabad,Gujarat,India,2021-11-03,Corporate,2021-11,2021
CUST02691,Libni Naidu,Male,67.0,Jaipur,Rajasthan,India,2021-09-29,Small Business,2021-09,2021
CUST09482,Nilima Taneja,Male,63.0,Coimbatore,Tamil Nadu,India,2024-11-04,Corporate,2024-11,2024
CUST06855,Raghav Parsa,Male,60.0,Kolkata,West Bengal,India,2023-11-27,Corporate,2023-11,2023
CUST01320,Atharv Sha,Male,57.0,Ahmedabad,Gujarat,India,2025-06-28,Home Office,2025-06,2025
CUST07043,Finn Zacharia,Male,43.0,Surat,Gujarat,India,2024-11-12,Home Office,2024-11,2024
CUST09920,Wyatt Kade,Male,28.0,Noida,Uttar Pradesh,India,2023-01-11,Home Office,2023-01,2023
CUST05163,Ranveer Hari,Male,58.0,Mysore,Karnataka,India,2020-09-16,Consumer,2020-09,2020
CUST06728,Nandini Menon,Male,45.0,Nagpur,Maharashtra,India,2026-04-29,Consumer,2026-04,2026
CUST06852,Megha Sheth,Male,41.0,Ludhiana,Punjab,India,2025-10-03,Consumer,2025-10,2025
CUST07337,Pavani Bhatnagar,Female,52.0,Pune,Maharashtra,India,2022-05-31,Corporate,2022-05,2022
CUST09677,Inaya Khanna,Male,51.0,Pune,Maharashtra,India,2023-05-07,Corporate,2023-05,2023
CUST03476,Patrick Bawa,Female,19.0,Coimbatore,Tamil Nadu,India,2022-11-01,Small Business,2022-11,2022
CUST03506,Yutika Chadha,Male,43.0,Amritsar,Punjab,India,2025-02-22,Small Business,2025-02,2025
CUST04750,Darika Dalal,Female,54.0,Kolkata,West Bengal,India,2024-06-06,Corporate,2024-06,2024
CUST02478,Tamanna Saraf,Male,54.0,Kanpur,Uttar Pradesh,India,2023-12-27,Consumer,2023-12,2023
CUST09811,Barkha Korpal,Female,52.0,Faridabad,Haryana,India,2022-06-14,Home Office,2022-06,2022
CUST06673,Kamya Khalsa,Female,46.0,Coimbatore,Tamil Nadu,India,2020-11-14,Home Office,2020-11,2020
CUST07408,Upkaar Talwar,Male,63.0,Amritsar,Punjab,India,2021-04-06,Small Business,2021-04,2021
CUST07650,Chatura Luthra,Male,65.0,Kolkata,West Bengal,India,2025-07-13,Corporate,2025-07,2025
CUST05392,Libni Sampath,Female,69.0,Kolkata,West Bengal,India,2023-06-07,Small Business,2023-06,2023
CUST09903,Harita Savant,Female,44.0,Surat,Gujarat,India,2026-02-21,Small Business,2026-02,2026
CUST06915,Advaith Palla,Male,55.0,New Delhi,Delhi,India,2022-12-18,Home Office,2022-12,2022
CUST01875,Ganga Behl,Male,62.0,Bangalore,Karnataka,India,2023-04-29,Consumer,2023-04,2023
CUST08554,Lohit Barad,Male,47.0,Surat,Gujarat,India,2022-11-22,Corporate,2022-11,2022
CUST05318,Tarak Khalsa,Female,30.0,Surat,Gujarat,India,2022-09-05,Consumer,2022-09,2022
CUST05097,Balvan Bhagat,Male,38.0,Mumbai,Maharashtra,India,2022-08-24,Small Business,2022-08,2022
CUST00571,Qadim Garde,Male,54.0,Chennai,Tamil Nadu,India,2022-05-18,Home Office,2022-05,2022
CUST01449,Gabriel Chaudhary,Female,47.0,Gurgaon,Haryana,India,2022-02-16,Corporate,2022-02,2022
CUST06298,Frado Setty,Male,61.0,Chennai,Tamil Nadu,India,2021-11-12,Corporate,2021-11,2021
CUST06404,Tristan Shere,Female,62.0,Coimbatore,Tamil Nadu,India,2021-02-05,Corporate,2021-02,2021
CUST09253,Vyanjana Dey,Male,62.0,Kolkata,West Bengal,India,2021-12-11,Home Office,2021-12,2021
CUST09869,Nisha Balakrishnan,Male,57.0,Mumbai,Maharashtra,India,2023-02-02,Consumer,2023-02,2023
CUST03227,Hritik Bera,Female,44.0,New Delhi,Delhi,India,2023-07-04,Consumer,2023-07,2023
CUST09784,Benjamin Choudhry,Female,44.0,Faridabad,Haryana,India,2024-05-21,Home Office,2024-05,2024
CUST04384,Jai Rege,Male,64.0,Amritsar,Punjab,India,2025-07-20,Corporate,2025-07,2025
CUST07714,Qasim Issac,Male,37.0,New Delhi,Delhi,India,2024-03-28,Home Office,2024-03,2024
CUST03540,Ekapad Chander,Female,55.0,Ahmedabad,Gujarat,India,2025-05-05,Corporate,2025-05,2025
CUST05732,Barkha Prabhu,Female,30.0,Jaipur,Rajasthan,India,2024-03-03,Home Office,2024-03,2024
CUST06936,Eta Kade,Male,64.0,Faridabad,Haryana,India,2026-01-03,Corporate,2026-01,2026
CUST02828,Watika Aggarwal,Male,38.0,New Delhi,Delhi,India,2025-04-16,Small Business,2025-04,2025
CUST09657,Kashvi Brar,Female,65.0,Mysore,Karnataka,India,2025-07-08,Home Office,2025-07,2025
CUST04997,Nathaniel Keer,Male,64.0,Kolkata,West Bengal,India,2026-01-09,Consumer,2026-01,2026
CUST01339,Forum Boase,Male,63.0,Ludhiana,Punjab,India,2023-02-27,Home Office,2023-02,2023
CUST03263,Aadhya Nath,Male,60.0,New Delhi,Delhi,India,2021-12-24,Home Office,2021-12,2021
CUST06443,Daksh Garde,Male,45.0,Surat,Gujarat,India,2025-03-02,Small Business,2025-03,2025
CUST06061,Ekiya Nadig,Male,28.0,New Delhi,Delhi,India,2024-09-09,Consumer,2024-09,2024
CUST00651,Charles Aggarwal,Female,53.0,New Delhi,Delhi,India,2021-09-15,Corporate,2021-09,2021
CUST02903,Kritika Dash,Male,49.0,Coimbatore,Tamil Nadu,India,2022-04-12,Home Office,2022-04,2022
CUST02259,Jatin Doctor,Male,55.0,Kanpur,Uttar Pradesh,India,2022-12-19,Small Business,2022-12,2022
CUST07465,Unnati Bhatt,Female,68.0,Lucknow,Uttar Pradesh,India,2022-01-17,Small Business,2022-01,2022
CUST03522,Charan Thaman,Female,42.0,Coimbatore,Tamil Nadu,India,2020-08-09,Small Business,2020-08,2020
CUST02731,Manan Sood,Female,46.0,Mysore,Karnataka,India,2021-01-17,Small Business,2021-01,2021
CUST05545,Ekbal Taneja,Female,34.0,Jaipur,Rajasthan,India,2025-07-17,Consumer,2025-07,2025
CUST04479,Kala Agarwal,Male,53.0,Faridabad,Haryana,India,2024-01-03,Consumer,2024-01,2024
CUST01597,Michael Zachariah,Male,21.0,Faridabad,Haryana,India,2026-01-20,Consumer,2026-01,2026
CUST08753,Wahab Vala,Male,51.0,Mysore,Karnataka,India,2020-09-24,Consumer,2020-09,2020
CUST02585,Vasana Bhatnagar,Female,66.0,Lucknow,Uttar Pradesh,India,2023-11-27,Small Business,2023-11,2023
CUST05677,Nikita Rajan,Female,36.0,Gurgaon,Haryana,India,2022-02-25,Home Office,2022-02,2022
CUST03197,Varsha Ahuja,Female,19.0,Mysore,Karnataka,India,2025-10-07,Home Office,2025-10,2025
CUST06102,Ati Sachdeva,Female,48.0,Coimbatore,Tamil Nadu,India,2024-02-15,Corporate,2024-02,2024
CUST07746,Tarak Kamdar,Male,25.0,New Delhi,Delhi,India,2022-12-09,Small Business,2022-12,2022
CUST06444,Kavya Sharma,Female,18.0,Coimbatore,Tamil Nadu,India,2022-06-10,Small Business,2022-06,2022
CUST01259,Saanvi Gandhi,Female,48.0,Jaipur,Rajasthan,India,2021-01-25,Small Business,2021-01,2021
CUST05652,Forum Chahal,Male,33.0,New Delhi,Delhi,India,2023-06-16,Small Business,2023-06,2023
CUST00992,Manan Kashyap,Female,51.0,Surat,Gujarat,India,2026-04-10,Home Office,2026-04,2026
CUST03505,Meghana Doctor,Female,43.0,New Delhi,Delhi,India,2022-02-10,Consumer,2022-02,2022
CUST00114,Eta Mital,Male,57.0,Mysore,Karnataka,India,2022-09-02,Consumer,2022-09,2022
CUST00920,Gayathri Bajaj,Male,42.0,New Delhi,Delhi,India,2021-08-25,Corporate,2021-08,2021
CUST02510,Mohini Mandal,Female,55.0,New Delhi,Delhi,India,2022-09-19,Small Business,2022-09,2022
CUST09442,Abha Koshy,Female,22.0,Gurgaon,Haryana,India,2023-05-05,Small Business,2023-05,2023
CUST00166,Vasudha Rajagopal,Male,45.0,Ludhiana,Punjab,India,2025-07-23,Home Office,2025-07,2025
CUST05973,Dipta Chawla,Male,34.0,Bangalore,Karnataka,India,2023-03-23,Corporate,2023-03,2023
CUST04604,Naksh Lanka,Female,24.0,Jaipur,Rajasthan,India,2025-05-17,Small Business,2025-05,2025
CUST00950,Lekha Sarma,Female,29.0,Kolkata,West Bengal,India,2022-03-08,Corporate,2022-03,2022
CUST04595,Wazir More,Male,61.0,New Delhi,Delhi,India,2025-07-02,Home Office,2025-07,2025
CUST06570,Abeer Solanki,Male,27.0,Jaipur,Rajasthan,India,2022-12-03,Consumer,2022-12,2022
CUST03771,Eshana Chandra,Female,52.0,Pune,Maharashtra,India,2022-01-05,Small Business,2022-01,2022
CUST02507,Omkaar Wali,Male,44.0,Kolkata,West Bengal,India,2022-04-27,Small Business,2022-04,2022
CUST05108,Anthony Kapadia,Female,33.0,New Delhi,Delhi,India,2021-05-11,Small Business,2021-05,2021
CUST02851,Michael Mody,Male,48.0,Chennai,Tamil Nadu,India,2021-10-04,Small Business,2021-10,2021
CUST08332,Ayaan Ray,Male,28.0,Kolkata,West Bengal,India,2024-06-04,Corporate,2024-06,2024
CUST06559,Andrew Naik,Female,23.0,Jaipur,Rajasthan,India,2020-12-22,Consumer,2020-12,2020
